workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
B,1gb,2e_K500,pread,first_query_us,10,-64.54,-66.63,-73.23,-55.55,-79.19,-41.59,10/10,robust,seed01=-41.9;seed02=-60.5;seed03=-56.1;seed04=-78.7;seed05=-41.6;seed06=-78.7;seed07=-79.2;seed08=-72.7;seed09=-57.0;seed10=-79.0
B,1gb,2f_slru,async,e2e_us,10,938.7,909.42,902.24,1001.7,890.16,1211.65,10/10,robust,seed01=915.4;seed02=907.9;seed03=919.1;seed04=934.7;seed05=890.9;seed06=910.9;seed07=898.8;seed08=1211.7;seed09=890.2;seed10=907.5
B,1gb,2f_slru,async,e2e_warm_us,10,916.62,887.48,881.09,979.08,870.04,1188.46,10/10,robust,seed01=895.8;seed02=888.2;seed03=892.3;seed04=910.7;seed05=870.0;seed06=886.7;seed07=879.4;seed08=1188.5;seed09=870.8;seed10=883.8
B,1gb,2f_slru,async,first_query_us,10,-85.86,-86.16,-86.35,-85.05,-86.63,-82.39,10/10,robust,seed01=-86.0;seed02=-86.2;seed03=-86.1;seed04=-86.0;seed05=-86.4;seed06=-86.1;seed07=-86.4;seed08=-82.4;seed09=-86.4;seed10=-86.6
B,1gb,2f_slru,pread,e2e_us,10,1096.91,1060.71,1055.16,1170.64,1044.99,1419.14,10/10,robust,seed01=1070.9;seed02=1052.8;seed03=1065.9;seed04=1086.0;seed05=1055.5;seed06=1072.1;seed07=1045.0;seed08=1419.1;seed09=1055.1;seed10=1046.7
B,1gb,2f_slru,pread,e2e_warm_us,10,1074.83,1037.63,1033.58,1148.21,1023.12,1396.28,10/10,robust,seed01=1051.1;seed02=1034.0;seed03=1039.4;seed04=1062.1;seed05=1032.3;seed06=1048.2;seed07=1026.0;seed08=1396.3;seed09=1035.9;seed10=1023.1
B,1gb,2f_slru,pread,first_query_us,10,-86.01,-86.34,-86.47,-85.2,-86.65,-82.51,10/10,robust,seed01=-86.3;seed02=-86.4;seed03=-86.2;seed04=-86.4;seed05=-86.5;seed06=-86.2;seed07=-86.6;seed08=-82.5;seed09=-86.7;seed10=-86.3
B,1gb,layers_5,async,e2e_us,10,17.4,20.54,10.12,23.6,-3.67,30.21,8/10,robust,seed01=-3.7;seed02=-3.5;seed03=25.5;seed04=23.8;seed05=18.6;seed06=24.0;seed07=18.6;seed08=30.2;seed09=18.0;seed10=22.5
B,1gb,layers_5,async,e2e_warm_us,10,-5.4,-1.08,-12.04,-0.79,-23.6,-0.08,10/10,robust,seed01=-23.1;seed02=-23.6;seed03=-1.2;seed04=-0.1;seed05=-1.8;seed06=-0.1;seed07=-0.9;seed08=-0.9;seed09=-1.0;seed10=-1.4
B,1gb,layers_5,async,first_query_us,10,-15.31,-10.89,-21.72,-10.67,-33.16,-9.78,10/10,robust,seed01=-32.6;seed02=-33.2;seed03=-10.8;seed04=-9.8;seed05=-11.3;seed06=-9.9;seed07=-10.5;seed08=-13.6;seed09=-10.5;seed10=-11.0
B,1gb,layers_5,pread,e2e_us,10,56.26,59.24,48.16,63.85,32.57,79.56,10/10,robust,seed01=34.7;seed02=32.6;seed03=62.4;seed04=60.9;seed05=58.4;seed06=60.1;seed07=56.8;seed08=79.6;seed09=55.1;seed10=62.0
B,1gb,layers_5,pread,e2e_warm_us,10,33.12,36.04,26.43,38.98,12.35,48.62,10/10,robust,seed01=14.8;seed02=12.4;seed03=35.8;seed04=37.0;seed05=35.0;seed06=36.2;seed07=37.6;seed08=48.6;seed09=35.9;seed10=38.1
B,1gb,layers_5,pread,first_query_us,10,-15.37,-10.96,-21.92,-10.61,-34.32,-9.19,10/10,robust,seed01=-32.5;seed02=-34.3;seed03=-11.0;seed04=-10.6;seed05=-11.9;seed06=-11.0;seed07=-9.7;seed08=-13.2;seed09=-10.4;seed10=-9.2
B,1gb,layers_92,async,e2e_us,10,21.12,17.11,15.34,30.04,11.83,58.34,10/10,robust,seed01=15.8;seed02=15.6;seed03=24.5;seed04=19.9;seed05=11.8;seed06=18.9;seed07=14.3;seed08=58.3;seed09=13.6;seed10=18.4
B,1gb,layers_92,async,e2e_warm_us,10,-1.78,-5.11,-5.72,4.93,-8.24,27.05,9/10,directional,seed01=-3.6;seed02=-5.2;seed03=-2.2;seed04=-4.0;seed05=-8.2;seed06=-5.3;seed07=-5.1;seed08=27.1;seed09=-6.1;seed10=-5.2
B,1gb,layers_92,async,first_query_us,10,-31.06,-33.31,-33.76,-26.29,-34.99,-10.4,10/10,robust,seed01=-32.5;seed02=-33.3;seed03=-31.8;seed04=-32.9;seed05=-35.0;seed06=-33.3;seed07=-33.4;seed08=-10.4;seed09=-33.8;seed10=-34.2
B,1gb,layers_92,pread,e2e_us,10,715.52,691.1,686.92,766.9,678.72,940.15,10/10,robust,seed01=694.4;seed02=684.1;seed03=699.8;seed04=702.1;seed05=678.7;seed06=698.2;seed07=687.8;seed08=940.1;seed09=683.5;seed10=686.4
B,1gb,layers_92,pread,e2e_warm_us,10,692.72,670.94,665.58,742.06,657.21,909.12,10/10,robust,seed01=674.7;seed02=664.6;seed03=673.4;seed04=678.5;seed05=657.2;seed06=674.3;seed07=668.5;seed08=909.1;seed09=664.2;seed10=662.8
B,1gb,layers_92,pread,first_query_us,10,-31.29,-33.41,-34.01,-26.49,-34.86,-10.43,10/10,robust,seed01=-32.1;seed02=-33.5;seed03=-32.7;seed04=-33.2;seed05=-34.9;seed06=-33.4;seed07=-34.7;seed08=-10.4;seed09=-33.9;seed10=-34.2
C,1gb,2d,async,e2e_us,10,-25.09,-25.23,-26.79,-23.37,-30.33,-20.17,10/10,robust,seed01=-26.8;seed02=-26.5;seed03=-20.2;seed04=-24.5;seed05=-26.0;seed06=-22.1;seed07=-27.2;seed08=-30.3;seed09=-24.1;seed10=-23.2
C,1gb,2d,async,e2e_warm_us,10,-46.8,-46.69,-47.2,-46.41,-47.91,-45.8,10/10,robust,seed01=-46.4;seed02=-46.6;seed03=-46.4;seed04=-47.5;seed05=-46.2;seed06=-45.8;seed07=-46.9;seed08=-47.9;seed09=-47.6;seed10=-46.8
C,1gb,2d,async,first_query_us,10,-56.94,-56.77,-57.3,-56.59,-57.83,-56.12,10/10,robust,seed01=-56.6;seed02=-56.5;seed03=-56.6;seed04=-57.6;seed05=-56.3;seed06=-56.1;seed07=-57.3;seed08=-57.8;seed09=-57.7;seed10=-56.9
C,1gb,2d,pread,e2e_us,10,41.32,41.18,39.65,42.9,36.1,45.01,10/10,robust,seed01=39.1;seed02=40.9;seed03=45.0;seed04=41.0;seed05=44.8;seed06=44.1;seed07=39.6;seed08=36.1;seed09=41.3;seed10=41.3
C,1gb,2d,pread,e2e_warm_us,10,19.25,19.1,18.51,20.0,17.61,21.04,10/10,robust,seed01=19.6;seed02=20.9;seed03=18.2;seed04=17.8;seed05=21.0;seed06=20.2;seed07=20.3;seed08=18.6;seed09=17.6;seed10=18.2
C,1gb,2d,pread,first_query_us,10,-57.04,-56.96,-57.37,-56.68,-57.89,-55.85,10/10,robust,seed01=-56.9;seed02=-56.5;seed03=-56.8;seed04=-57.6;seed05=-55.9;seed06=-56.9;seed07=-57.0;seed08=-57.5;seed09=-57.9;seed10=-57.4
C,1gb,2e_K10,async,e2e_us,10,-46.25,-46.18,-47.81,-44.66,-50.23,-41.83,10/10,robust,seed01=-49.1;seed02=-47.9;seed03=-41.8;seed04=-44.7;seed05=-47.5;seed06=-43.8;seed07=-48.0;seed08=-50.2;seed09=-44.6;seed10=-44.8
C,1gb,2e_K10,async,e2e_warm_us,10,-67.88,-67.99,-68.09,-67.65,-68.24,-67.26,10/10,robust,seed01=-68.1;seed02=-68.0;seed03=-68.0;seed04=-68.0;seed05=-67.3;seed06=-67.5;seed07=-67.3;seed08=-68.2;seed09=-68.2;seed10=-68.2
C,1gb,2e_K10,async,first_query_us,10,-79.83,-79.85,-79.95,-79.69,-80.09,-79.42,10/10,robust,seed01=-79.9;seed02=-79.9;seed03=-79.7;seed04=-79.8;seed05=-79.5;seed06=-79.8;seed07=-79.4;seed08=-80.1;seed09=-80.1;seed10=-80.0
C,1gb,2e_K10,pread,e2e_us,10,93.83,93.89,91.88,95.6,87.43,98.03,10/10,robust,seed01=91.2;seed02=94.7;seed03=97.5;seed04=92.9;seed05=95.4;seed06=98.0;seed07=92.3;seed08=87.4;seed09=93.1;seed10=95.7
C,1gb,2e_K10,pread,e2e_warm_us,10,71.85,72.08,70.81,72.87,69.53,74.45,10/10,robust,seed01=71.8;seed02=74.5;seed03=70.9;seed04=69.9;seed05=72.5;seed06=74.2;seed07=73.0;seed08=69.9;seed09=69.5;seed10=72.3
C,1gb,2e_K10,pread,first_query_us,10,-80.04,-79.98,-80.2,-79.9,-80.58,-79.74,10/10,robust,seed01=-79.9;seed02=-79.8;seed03=-80.0;seed04=-80.0;seed05=-79.9;seed06=-80.0;seed07=-79.7;seed08=-80.6;seed09=-80.2;seed10=-80.3
C,1gb,2e_K500,async,e2e_us,10,57.19,57.84,55.53,58.94,53.15,62.57,10/10,robust,seed01=58.6;seed02=58.4;seed03=62.6;seed04=55.1;seed05=58.1;seed06=57.6;seed07=53.1;seed08=53.3;seed09=56.3;seed10=58.9
C,1gb,2e_K500,async,e2e_warm_us,10,35.38,35.58,33.95,36.87,31.4,39.24,10/10,robust,seed01=39.2;seed02=38.3;seed03=36.9;seed04=31.4;seed05=36.6;seed06=33.6;seed07=33.7;seed08=35.7;seed09=32.8;seed10=35.4
C,1gb,2e_K500,async,first_query_us,10,-79.63,-79.63,-79.8,-79.47,-80.03,-79.2,10/10,robust,seed01=-79.5;seed02=-79.7;seed03=-79.4;seed04=-79.8;seed05=-79.2;seed06=-79.5;seed07=-79.4;seed08=-80.0;seed09=-79.8;seed10=-80.0
C,1gb,2e_K500,pread,e2e_us,10,269.45,266.24,263.2,276.45,255.49,293.01,10/10,robust,seed01=268.5;seed02=265.5;seed03=267.0;seed04=284.3;seed05=272.0;seed06=293.0;seed07=255.5;seed08=258.6;seed09=264.8;seed10=265.3
C,1gb,2e_K500,pread,e2e_warm_us,10,247.44,243.61,241.84,253.85,236.26,269.17,10/10,robust,seed01=249.2;seed02=245.2;seed03=240.4;seed04=261.1;seed05=249.1;seed06=269.2;seed07=236.3;seed08=240.9;seed09=241.2;seed10=242.0
C,1gb,2e_K500,pread,first_query_us,10,-79.79,-79.76,-79.91,-79.67,-80.14,-79.46,10/10,robust,seed01=-79.7;seed02=-79.7;seed03=-79.6;seed04=-80.0;seed05=-79.8;seed06=-79.8;seed07=-79.5;seed08=-79.8;seed09=-80.1;seed10=-80.0
C,1gb,2f_slru,async,e2e_us,10,160.61,160.69,156.96,164.26,152.41,170.83,10/10,robust,seed01=165.9;seed02=158.4;seed03=160.8;seed04=165.5;seed05=154.6;seed06=152.8;seed07=164.3;seed08=160.6;seed09=170.8;seed10=152.4
C,1gb,2f_slru,async,e2e_warm_us,10,138.91,140.41,134.59,143.08,128.89,147.34,10/10,robust,seed01=147.1;seed02=138.5;seed03=134.6;seed04=142.3;seed05=133.1;seed06=129.1;seed07=145.4;seed08=142.8;seed09=147.3;seed10=128.9
C,1gb,2f_slru,async,first_query_us,10,-87.08,-86.93,-87.26,-86.91,-87.52,-86.78,10/10,robust,seed01=-86.9;seed02=-87.4;seed03=-86.8;seed04=-87.0;seed05=-86.8;seed06=-86.8;seed07=-86.9;seed08=-87.5;seed09=-87.5;seed10=-87.2
C,1gb,2f_slru,pread,e2e_us,10,335.72,333.32,330.24,341.63,322.66,354.33,10/10,robust,seed01=334.2;seed02=346.1;seed03=331.2;seed04=329.7;seed05=338.5;seed06=343.1;seed07=354.3;seed08=324.9;seed09=332.5;seed10=322.7
C,1gb,2f_slru,pread,e2e_warm_us,10,313.67,311.64,307.78,320.26,299.34,335.12,10/10,robust,seed01=314.3;seed02=326.1;seed03=304.8;seed04=306.7;seed05=314.6;seed06=319.6;seed07=335.1;seed08=307.2;seed09=308.9;seed10=299.3
C,1gb,2f_slru,pread,first_query_us,10,-87.3,-87.31,-87.46,-87.15,-87.68,-86.88,10/10,robust,seed01=-87.1;seed02=-87.4;seed03=-87.1;seed04=-87.2;seed05=-86.9;seed06=-87.4;seed07=-87.1;seed08=-87.7;seed09=-87.6;seed10=-87.5
C,1gb,layers_5,async,e2e_us,10,20.38,20.64,18.71,22.12,16.16,25.6,10/10,robust,seed01=17.9;seed02=21.0;seed03=25.6;seed04=21.6;seed05=20.3;seed06=22.9;seed07=18.1;seed08=16.2;seed09=18.0;seed10=22.4
C,1gb,layers_5,async,e2e_warm_us,10,-1.11,-1.42,-1.48,-0.68,-1.81,0.11,9/10,robust,seed01=-1.6;seed02=-0.1;seed03=-0.8;seed04=-1.6;seed05=0.1;seed06=-0.8;seed07=-1.4;seed08=-1.6;seed09=-1.8;seed10=-1.5
C,1gb,layers_5,async,first_query_us,10,-10.67,-11.01,-11.02,-10.26,-11.35,-9.46,10/10,robust,seed01=-11.1;seed02=-9.7;seed03=-10.4;seed04=-11.2;seed05=-9.5;seed06=-10.3;seed07=-10.9;seed08=-11.1;seed09=-11.4;seed10=-11.1
C,1gb,layers_5,pread,e2e_us,10,58.06,57.84,56.36,59.78,54.16,62.64,10/10,robust,seed01=55.1;seed02=57.8;seed03=62.6;seed04=57.8;seed05=60.5;seed06=60.9;seed07=56.0;seed08=54.2;seed09=55.4;seed10=60.3
C,1gb,layers_5,pread,e2e_warm_us,10,36.22,36.23,35.76,36.66,34.63,37.55,10/10,robust,seed01=35.7;seed02=37.5;seed03=35.8;seed04=34.6;seed05=36.7;seed06=36.7;seed07=36.3;seed08=36.1;seed09=36.2;seed10=36.6
C,1gb,layers_5,pread,first_query_us,10,-10.73,-10.64,-11.05,-10.39,-11.46,-9.69,10/10,robust,seed01=-11.4;seed02=-9.7;seed03=-10.7;seed04=-11.5;seed05=-10.6;seed06=-10.6;seed07=-10.7;seed08=-11.4;seed09=-10.5;seed10=-10.3
C,1gb,layers_92,async,e2e_us,10,27.96,27.17,20.88,35.06,14.16,43.83,10/10,robust,seed01=14.2;seed02=16.8;seed03=43.8;seed04=40.1;seed05=17.3;seed06=19.5;seed07=15.3;seed08=34.8;seed09=36.1;seed10=41.6
C,1gb,layers_92,async,e2e_warm_us,10,6.53,6.8,0.09,12.96,-5.13,17.84,5/10,robust,seed01=-5.1;seed02=-3.3;seed03=17.2;seed04=16.8;seed05=-3.2;seed06=-4.7;seed07=-4.1;seed08=17.1;seed09=16.9;seed10=17.8
C,1gb,layers_92,async,first_query_us,10,-21.96,-21.86,-28.51,-15.39,-33.39,-9.95,10/10,robust,seed01=-33.4;seed02=-32.3;seed03=-11.5;seed04=-11.3;seed05=-32.3;seed06=-33.3;seed07=-32.8;seed08=-11.4;seed09=-11.4;seed10=-9.9
C,1gb,layers_92,pread,e2e_us,10,704.58,705.97,699.75,709.17,688.83,716.7,10/10,robust,seed01=688.8;seed02=707.3;seed03=716.7;seed04=709.0;seed05=705.6;seed06=696.9;seed07=697.8;seed08=706.3;seed09=705.2;seed10=712.0
C,1gb,layers_92,pread,e2e_warm_us,10,683.03,685.83,678.68,686.88,669.64,690.53,10/10,robust,seed01=669.6;seed02=687.6;seed03=690.5;seed04=685.6;seed05=682.3;seed06=673.2;seed07=678.1;seed08=688.8;seed09=686.0;seed10=688.5
C,1gb,layers_92,pread,first_query_us,10,-22.01,-21.83,-28.49,-15.52,-33.5,-10.59,10/10,robust,seed01=-33.4;seed02=-31.3;seed03=-11.0;seed04=-12.4;seed05=-31.7;seed06=-33.5;seed07=-33.5;seed08=-11.9;seed09=-10.9;seed10=-10.6
